"","press","depth","tempc","cond","spcond","salinity","vel","rho","station","date","site" 
"6913",20.55,20.4613859527644,7.25323637274539,32522.9851238337,50418.1731531851,31.7294232076792,1475.88917807775,1024.90452246829,26,"2024-02-09 09:40:23","2"
"7013",20.85,20.7600357816385,7.25580616849393,32545.8357904093,50449.5773883318,31.7516241247896,1475.93173420813,1024.92301173347,26,"2024-02-09 09:40:23","2"
"7118",21.15,21.0586836160116,7.26379956634017,32547.2096014813,50439.2074692852,31.7456301636055,1475.96017619656,1024.91860194654,26,"2024-02-09 09:40:23","2"
"7215",21.45,21.3573319074403,7.2720721651676,32556.0128430499,50439.9170224167,31.7474088348114,1475.99938407436,1024.92026454715,26,"2024-02-09 09:40:23","2"
"7314",21.75,21.6559794550571,7.27704574568862,32564.0452813334,50444.587676806,31.7513822036567,1476.02853110728,1024.9240972425,26,"2024-02-09 09:40:23","2"
"7413",22.05,21.9546253246504,7.28102387733997,32576.0702552226,50456.9966228515,31.7605812320139,1476.06032970059,1024.93217216852,26,"2024-02-09 09:40:23","2"
"7512",22.35,22.2532699169135,7.28319015106711,32578.0337723596,50456.6519292436,31.7605745380783,1476.07362980023,1024.93325461114,26,"2024-02-09 09:40:23","2"
"7612",22.65,22.5519147630564,7.28611993172612,32576.625352356,50449.8921227514,31.7562247993498,1476.08447606169,1024.93081950314,26,"2024-02-09 09:40:23","2"
"7712",22.95,22.8505599280741,7.28844318714268,32578.221900962,50448.734415809,31.755677835115,1476.0977103958,1024.93145582274,26,"2024-02-09 09:40:23","2"
"7812",23.25,23.1492052950123,7.29028056173917,32576.6557986351,50443.4387560498,31.7521614806642,1476.10536055755,1024.92982348319,26,"2024-02-09 09:40:23","2"
"7912",23.55,23.447850749676,7.29018491310704,32576.7341210473,50443.709456467,31.7521955154376,1476.10994362387,1024.93124362396,26,"2024-02-09 09:40:23","2"
"8012",23.85,23.7464951451071,7.2907951392427,32583.2027570385,50452.7724023749,31.7584826611471,1476.1250554911,1024.93748392531,26,"2024-02-09 09:40:23","2"
"8116",24.15,24.0451387226262,7.2933856561276,32584.0416355586,50450.0240119232,31.756872026599,1476.1379990537,1024.93724766208,26,"2024-02-09 09:40:23","2"
"8214",24.45,24.3437825253855,7.29466794766688,32582.7544328665,50446.0279413098,31.7541666706573,1476.14450823867,1024.93632782152,26,"2024-02-09 09:40:23","2"
"8313",24.75,24.642426570627,7.29534371224445,32581.5206972143,50443.0622995063,31.7520759312786,1476.14943290745,1024.93597321123,26,"2024-02-09 09:40:23","2"
"8413",25.05,24.9410703871127,7.29745021107944,32584.8761769473,50444.9669617716,31.7536273024281,1476.164440646,1024.93828793618,26,"2024-02-09 09:40:23","2"
"8512",25.35,25.2397133911994,7.2989042500091,32589.1482686662,50449.3093889665,31.7567669902302,1476.17889912663,1024.94193945672,26,"2024-02-09 09:40:23","2"
"8611",25.65,25.538355591649,7.29923925601737,32590.6447573177,50451.1027318485,31.7579369180827,1476.1865667246,1024.94419406481,26,"2024-02-09 09:40:23","2"
"8710",25.95,25.8369974247298,7.29948387145996,32590.167578125,50449.9819684764,31.7570588844354,1476.19133193242,1024.94485103639,26,"2024-02-09 09:40:23","2"
"8810",26.25,26.1356389808893,7.29832993218114,32589.4291705531,50450.6413164135,31.7571825305561,1476.19192626982,1024.94648481607,26,"2024-02-09 09:40:23","2"
"8910",26.55,26.4342788095342,7.29769779550906,32599.7981537293,50467.6809476219,31.7688202641607,1476.20889164927,1024.95709891204,26,"2024-02-09 09:40:23","2"
"909",26.85,26.7329179892074,7.29899905675865,32592.8164768449,50454.8398226984,31.75994895843,1476.20778982898,1024.9513293802,26,"2024-02-09 09:40:23","2"
"9114",27.15,27.0315577561777,7.30008761542184,32594.9250637755,50456.4034807957,31.7610879708323,1476.21833884538,1024.95345752024,26,"2024-02-09 09:40:23","2"
"9212",27.45,27.3301972796508,7.30070033629877,32593.9668601121,50453.9631041432,31.7593527154796,1476.2234621488,1024.95339072708,26,"2024-02-09 09:40:23","2"
"9310",27.75,27.6288366218489,7.30263032244793,32596.4220770658,50454.7489657734,31.7600935367806,1476.23677495598,1024.95509176733,26,"2024-02-09 09:40:23","2"
"9410",28.05,27.9274756318888,7.30319452865532,32596.6352825971,50454.1977321801,31.7596675503267,1476.24334182972,1024.95606066838,26,"2024-02-09 09:40:23","2"
"9510",28.35,28.2261145225895,7.30377182430901,32596.0029778467,50452.3173874664,31.75831681095,1476.248807009,1024.95630087584,26,"2024-02-09 09:40:23","2"
"969",28.65,28.5247531061925,7.30480819789426,32598.2119198148,50454.1177278057,31.7596119174788,1476.25934799407,1024.95855859951,26,"2024-02-09 09:40:23","2"
"978",28.9631269516483,28.8364586370862,7.30496795761457,32597.9781659601,50453.5064215664,31.7590686418746,1476.26441665462,1024.95955047092,26,"2024-02-09 09:40:23","2"
"6102",1.65,1.64313245424078,6.64626592975534,31601.7254321634,49929.6275622362,31.2916125727293,1472.65893662641,1024.55204715342,45,"2024-02-09 10:09:48","4"
"7102",1.95,1.94188197518335,6.65407582800414,31599.0127919405,49913.0237818933,31.2813617112284,1472.68178454216,1024.54437181752,45,"2024-02-09 10:09:48","4"
"8101",2.25,2.24063209579918,6.65539284459908,31603.4046749268,49917.8841818083,31.2848302370233,1472.69622616567,1024.54832388264,45,"2024-02-09 10:09:48","4"
"960",2.55,2.53938146025281,6.65588263745659,31604.2878517682,49918.506796542,31.2852108010526,1472.70353743378,1024.54994807858,45,"2024-02-09 10:09:48","4"
"1039",2.85,2.83813107163334,6.65344061413542,31597.0205806379,49910.8785136736,31.2793417174154,1472.69146016914,1024.54702007546,45,"2024-02-09 10:09:48","4"
"1129",3.15,3.13687997929212,6.64932043545044,31600.937892784,49923.5646421459,31.2872602152152,1472.69004341219,1024.55516470896,45,"2024-02-09 10:09:48","4"
"1223",3.45,3.43562770499495,6.64784540472646,31598.4202708336,49921.9139039945,31.2857106314973,1472.68718977761,1024.55551686579,45,"2024-02-09 10:09:48","4"
"1321",3.75,3.73437517677925,6.6475035351879,31598.6674159235,49922.843646719,31.2861546158032,1472.69130197576,1024.55729617315,45,"2024-02-09 10:09:48","4"
"1421",4.05,4.03312223752969,6.64680890187141,31598.1637096158,49923.1436060324,31.286098331769,1472.69339638706,1024.55872598779,45,"2024-02-09 10:09:48","4"
"1521",4.35,4.33186902246969,6.64537220622145,31596.2626926034,49922.4064844331,31.2851892367923,1472.69149612722,1024.55957780091,45,"2024-02-09 10:09:48","4"
"1621",4.65,4.63061482093666,6.6440996220326,31600.8392003538,49931.6453585416,31.2912283942248,1472.69895047684,1024.56588212015,45,"2024-02-09 10:09:48","4"
"1721",4.95,4.92936018696495,6.6445730319591,31596.4090010023,49923.8984344832,31.2858014547789,1472.69891971722,1024.56293376058,45,"2024-02-09 10:09:48","4"
"1821",5.25,5.22810591056097,6.64433478017437,31595.7224022315,49923.1894456297,31.2851275337148,1472.70203946949,1024.56381936173,45,"2024-02-09 10:09:48","4"
"1921",5.55,5.52685100225618,6.64270504839884,31597.092143518,49927.9250860331,31.2879791076418,1472.70409070699,1024.56765787801,45,"2024-02-09 10:09:48","4"
"2021",5.85,5.82559506927528,6.64086457740248,31597.9552278197,49932.1931461799,31.290468343419,1472.70485668992,1024.57123759976,45,"2024-02-09 10:09:48","4"
"2121",6.15,6.1243390684055,6.64098452331796,31593.4383736226,49924.866197415,31.2852692428769,1472.70371754496,1024.56851337413,45,"2024-02-09 10:09:48","4"
"2221",6.45,6.42308274153677,6.64001010131166,31597.201608222,49932.3506962347,31.2901449925506,1472.71088953331,1024.57386353342,45,"2024-02-09 10:09:48","4"
"2321",6.75,6.72182592459015,6.64002823825305,31593.8886718529,49927.0867174127,31.2863582994711,1472.71111902421,1024.57226474235,45,"2024-02-09 10:09:48","4"
"2421",7.05,7.02056888841767,6.63931327659974,31595.7542729993,49931.1631652375,31.2889172087235,1472.71641050944,1024.57575709355,45,"2024-02-09 10:09:48","4"
"2521",7.35,7.31931078824836,6.63840898453255,31598.2488246102,49936.5325861646,31.2923386667359,1472.72203643938,1024.57995280572,45,"2024-02-09 10:09:48","4"
"2621",7.65,7.61805227664025,6.63710054721659,31594.3476547331,49932.4323472379,31.2891200368484,1472.71774618856,1024.57896910036,45,"2024-02-09 10:09:48","4"
"2721",7.95,7.91679389546343,6.63507294654813,31591.4355468749,49931.0300315303,31.2876428227,1472.71280192782,1024.5794479753,45,"2024-02-09 10:09:48","4"
"2821",8.25,8.21553449865843,6.63349175453176,31596.3720703125,49941.3285063386,31.2943602361613,1472.7198890943,1024.58632547861,45,"2024-02-09 10:09:48","4"
"2921",8.55,8.51427461219211,6.63260566600348,31590.4009581426,49933.2892327832,31.2884860790883,1472.71393537597,1024.58319655569,45,"2024-02-09 10:09:48","4"
"3021",8.85,8.81301502024844,6.63345837593078,31591.494140625,49933.6711231395,31.288765277664,1472.72255252801,1024.58469507414,45,"2024-02-09 10:09:48","4"
"3121",9.15,9.11175436854007,6.63382024196859,31597.5057809709,49942.6018408148,31.2948843852741,1472.73655351813,1024.5908557409,45,"2024-02-09 10:09:48","4"
"3221",9.45,9.41049288960603,6.63567753744529,31597.7369567053,49940.0351380255,31.2932999104683,1472.74679670053,1024.5907591876,45,"2024-02-09 10:09:48","4"
"3321",9.75,9.70923136683757,6.63605236658525,31597.5376734703,49939.1284780593,31.2925993787845,1472.75230097048,1024.59154625841,45,"2024-02-09 10:09:48","4"
"3421",10.05,10.0079689794299,6.64062925542275,31606.9583888392,49946.7917241598,31.2985994317115,1472.78277500158,1024.59708000828,45,"2024-02-09 10:09:48","4"
"3521",10.35,10.3067054843742,6.64882932306802,31616.3680957717,49948.7165434068,31.3012723292411,1472.82336185575,1024.59953401751,45,"2024-02-09 10:09:48","4"
"3621",10.65,10.6054398773678,6.67250663390936,31652.5340802708,49968.4702037174,31.3190951516468,1472.9439204241,1024.61195704818,45,"2024-02-09 10:09:48","4"
"3721",10.95,10.9041704573595,6.69825315475464,31692.740234375,49991.3040627937,31.3394220993427,1473.07569973606,1024.62608005865,45,"2024-02-09 10:09:48","4"
"3821",11.25,11.2028942936004,6.71806086218278,31748.5020632941,50047.9871724245,31.3821731258361,1473.21212111378,1024.6586092973,45,"2024-02-09 10:09:48","4"
"3921",11.55,11.5016112059212,6.74408827398995,31790.5094221097,50073.1177845132,31.4041428588797,1473.34692036623,1024.67396963997,45,"2024-02-09 10:09:48","4"
"4021",11.85,11.800324308026,6.77652765226103,31834.0213592456,50090.4656852595,31.4218492714735,1473.50149719594,1024.68513925431,45,"2024-02-09 10:09:48","4"
"4121",12.15,12.0990277092715,6.80006938012194,31920.6606622051,50189.6085204118,31.4947782711376,1473.69014702786,1024.74091715353,45,"2024-02-09 10:09:48","4"
"4221",12.45,12.3977209680514,6.82135635129312,31956.7810431162,50212.7889998278,31.5145448501277,1473.80333317401,1024.75511834154,45,"2024-02-09 10:09:48","4"
"4321",12.75,12.6964118324012,6.84659206926723,31983.3661380822,50214.7389405396,31.5202566143601,1473.91436429056,1024.75773657764,45,"2024-02-09 10:09:48","4"
"4421",13.05,12.9951035098386,6.88204240383385,32007.9646052397,50197.4813906382,31.5144183148273,1474.05090441068,1024.74992914647,45,"2024-02-09 10:09:48","4"
"4521",13.35,13.2937973071263,6.90472023045383,32021.5945242949,50183.1614460131,31.5083392135205,1474.13702570943,1024.74358094549,45,"2024-02-09 10:09:48","4"
"4621",13.65,13.5924895196524,6.92809039210965,32063.8750375519,50212.6413508836,31.5328265174618,1474.26402406465,1024.76119311159,45,"2024-02-09 10:09:48","4"
"4721",13.95,13.8911762893377,6.94767141342163,32105.3564453125,50246.7864243536,31.559889309273,1474.37935914273,1024.78131817835,45,"2024-02-09 10:09:48","4"
"4821",14.25,14.1898593974852,6.96494770050049,32127.3662109375,50254.0572128552,31.5678526740846,1474.46176684762,1024.78670807712,45,"2024-02-09 10:09:48","4"
"4920",14.55,14.488540970643,6.98111690523047,32148.4534096718,50261.6176679151,31.5758191154332,1474.53982113624,1024.79224127278,45,"2024-02-09 10:09:48","4"
"5020",14.85,14.7872222567812,6.99453799709737,32156.6353379851,50253.3203337746,31.5722662102882,1474.59272093797,1024.78906752774,45,"2024-02-09 10:09:48","4"
"5120",15.15,15.085904053181,7.00567936066247,32166.3287259133,50250.9700910275,31.5724476390095,1474.64136808795,1024.78912970257,45,"2024-02-09 10:09:48","4"
"5220",15.45,15.3845846418811,7.01387391500981,32183.0877947687,50264.282105015,31.5830089243504,1474.69146612873,1024.79774484428,45,"2024-02-09 10:09:48","4"
"5319",15.75,15.6832640091267,7.01806677932654,32185.9651879284,50262.1932325881,31.5821515295895,1474.71167162549,1024.79790140494,45,"2024-02-09 10:09:48","4"
"5419",16.05,15.9819433441396,7.02364237276029,32190.5713336469,50260.6339387374,31.581904572057,1474.73803517637,1024.79835593483,45,"2024-02-09 10:09:48","4"
"5519",16.35,16.2806230034658,7.02683956124017,32189.5931664801,50254.089394192,31.5777713758717,1474.75025925868,1024.79606580543,45,"2024-02-09 10:09:48","4"
"5619",16.65,16.579302656623,7.02799127234665,32192.4376305911,50256.722872262,31.5796668618768,1474.76203026565,1024.79878816937,45,"2024-02-09 10:09:48","4"
"5719",16.95,16.8779817304036,7.02940906518072,32194.2854035564,50257.3827354106,31.5802354939247,1474.77318218657,1024.80043150923,45,"2024-02-09 10:09:48","4"
"5818",17.25,17.176660734888,7.02913766733944,32191.6142687674,50253.6387384441,31.5774437370312,1474.77354430779,1024.79965359558,45,"2024-02-09 10:09:48","4"
"5918",17.55,17.4753395584979,7.02953202836348,32193.3364122257,50255.7083627029,31.5788142397205,1474.78170374786,1024.80206261529,45,"2024-02-09 10:09:48","4"
"6018",17.85,17.774017566709,7.02972912788391,32196.2275390625,50259.9122997791,31.5816354928331,1474.79090550719,1024.80563897966,45,"2024-02-09 10:09:48","4"
"6122",18.15,18.0726953178563,7.03060174371514,32193.9441555027,50254.9786811602,31.5782161677298,1474.79494839543,1024.80421655611,45,"2024-02-09 10:09:48","4"
"6219",18.45,18.37137329685,7.03128211006418,32193.42419575,50253.0995873483,31.5768888446439,1474.80085413904,1024.80446533005,45,"2024-02-09 10:09:48","4"
"6317",18.75,18.6700508447799,7.03083722155437,32195.1163858874,50256.4390733791,31.5789961358251,1474.80665874042,1024.80756454827,45,"2024-02-09 10:09:48","4"
"6417",19.05,18.9687279669274,7.03200569979783,32195.0412828304,50254.4885645946,31.5777045689322,1474.81451400485,1024.80777707888,45,"2024-02-09 10:09:48","4"
"6516",19.35,19.2674048341024,7.03256260191301,32196.3619886346,50255.6763702567,31.5784898852048,1474.82257681304,1024.80970415669,45,"2024-02-09 10:09:48","4"
"6615",19.65,19.5660813525361,7.0320299572263,32195.341736744,50254.9194973528,31.5777311974976,1474.82445917406,1024.8105601624,45,"2024-02-09 10:09:48","4"
"6715",19.95,19.8647575522011,7.03220032825078,32196.0359384013,50255.735804084,31.5781903349506,1474.83060619679,1024.81228156568,45,"2024-02-09 10:09:48","4"
"6814",20.25,20.1634331464303,7.03304637251553,32198.6940523676,50258.5574876734,31.5801632840637,1474.84128087539,1024.81510480123,45,"2024-02-09 10:09:48","4"
"6914",20.55,20.4621083497861,7.03288762156881,32197.3367133243,50256.6878979164,31.5786957164576,1474.84373693132,1024.81535379843,45,"2024-02-09 10:09:48","4"
"7014",20.85,20.7607831116846,7.03402495860329,32200.6920077805,50260.1406619877,31.5811588310394,1474.85616056848,1024.81852417836,45,"2024-02-09 10:09:48","4"
"7119",21.15,21.0594568581707,7.03466125681751,32204.7378224853,50265.4571002082,31.5848312171473,1474.86813944659,1024.82271194363,45,"2024-02-09 10:09:48","4"
"7216",21.45,21.358130279236,7.03407054545562,32200.8266951878,50260.2793633353,31.5809858618463,1474.86593991823,1024.82114727285,45,"2024-02-09 10:09:48","4"
"7315",21.75,21.6568042509769,7.03520742491055,32198.3362824266,50254.6087112101,31.5770999813609,1474.87043121984,1024.81932282802,45,"2024-02-09 10:09:48","4"
"7414",22.05,21.9554784378004,7.03691188133452,32199.4116921823,50253.6134123191,31.5765669407385,1474.88132520618,1024.82006116767,45,"2024-02-09 10:09:48","4"
"7513",22.35,22.2541516840733,7.03912200796598,32207.2747926637,50262.4179037364,31.5829420454164,1474.90282067971,1024.82616727896,45,"2024-02-09 10:09:48","4"
"7613",22.65,22.5528247714621,7.04042095041522,32201.6667941389,50251.6287847361,31.575522406531,1474.90353021366,1024.82154140415,45,"2024-02-09 10:09:48","4"
"7713",22.95,22.851497908715,7.03939111214652,32204.6184134294,50257.8502517487,31.5795330682664,1474.90943042295,1024.82621498251,45,"2024-02-09 10:09:48","4"
"7813",23.25,23.1501707634251,7.04069836377491,32201.6886154427,50251.2277507811,31.5750145187446,1474.91379600803,1024.82387025508,45,"2024-02-09 10:09:48","4"
"7913",23.55,23.4488431680636,7.04025603460092,32206.5727552824,50259.5433702245,31.5805852778811,1474.92393724655,1024.82969353869,45,"2024-02-09 10:09:48","4"
"8013",23.85,23.7475142863463,7.04104793524037,32209.8462828717,50263.4095301322,31.5832756475892,1474.93529635704,1024.8330878964,45,"2024-02-09 10:09:48","4"
"8117",24.15,24.0461850808968,7.04061090219931,32207.0029856334,50259.6581006867,31.5804498525553,1474.93497060212,1024.83230508925,45,"2024-02-09 10:09:48","4"
"8215",24.45,24.3448562932047,7.04194314181413,32204.8595654552,50254.2236950487,31.5767624824077,1474.940471805,1024.83061087362,45,"2024-02-09 10:09:48","4"
"8314",24.75,24.6435274851595,7.04014055024344,32204.1720759858,50255.978161964,31.5775293779183,1474.939305523,1024.83283466168,45,"2024-02-09 10:09:48","4"
"8414",25.05,24.9421983250085,7.03995457881891,32203.1776384173,50254.7179946789,31.576481254556,1474.94217972061,1024.83341714544,45,"2024-02-09 10:09:48","4"
"8513",25.35,25.2408689891636,7.04040571896387,32203.3235026932,50254.2380161449,31.5760875333334,1474.94835721837,1024.83443028526,45,"2024-02-09 10:09:48","4"
"8612",25.65,25.5395394733922,7.04275820583415,32204.8978934407,50253.005197875,31.5755025525722,1474.96171425745,1024.83504181681,45,"2024-02-09 10:09:48","4"
"8711",25.95,25.8382085036836,7.04333637251026,32215.4061494251,50268.4954133904,31.5862446822888,1474.98229657346,1024.84479818107,45,"2024-02-09 10:09:48","4"
"8811",26.25,26.1368766159035,7.04352968490226,32210.51933606,50260.5668801156,31.5806223374961,1474.9809372723,1024.84173218431,45,"2024-02-09 10:09:48","4"
"8911",26.55,26.4355451556034,7.04396732109345,32210.0770809521,50259.1903776992,31.5796023613771,1474.9862798171,1024.84225437026,45,"2024-02-09 10:09:48","4"
"9010",26.7125837457591,26.5974073007949,7.05252552032471,32217.873046875,50257.932134623,31.5801481479672,1475.02300775555,1024.84230155467,45,"2024-02-09 10:09:48","4"
"6103",1.65,1.64328767524587,6.61121703926,31458.0988492567,49757.8103528676,31.1661844965026,1472.36346150503,1024.45765493977,31,"2024-02-09 10:31:38","3"
"7103",1.95,1.9420663246165,6.61418913080824,31456.2637440489,49750.2302113366,31.1613260803712,1472.37400685539,1024.45484112155,31,"2024-02-09 10:31:38","3"
"8102",2.25,2.24084484242323,6.61335927531666,31458.7287830266,49755.434892345,31.1646451051334,1472.37979413224,1024.45894695876,31,"2024-02-09 10:31:38","3"
"970",2.55,2.53962207003612,6.61222239974455,31462.0816967981,49762.5274473779,31.1692173379735,1472.38594035405,1024.46407862156,31,"2024-02-09 10:31:38","3"
"1040",2.85,2.83839871676936,6.61155167690808,31459.0692002399,49758.8184246274,31.1663871545322,1472.3846479413,1024.46332024154,31,"2024-02-09 10:31:38","3"
"1130",3.15,3.13717525136166,6.61093282320472,31459.2056892652,49760.0084521579,31.1669616258027,1472.38782791979,1024.46523745435,31,"2024-02-09 10:31:38","3"
"1224",3.45,3.43595066710552,6.60777542465862,31461.7584764321,49769.0173600249,31.1724984286684,1472.38720656866,1024.47138283191,31,"2024-02-09 10:31:38","3"
"1322",3.75,3.73472324329495,6.60445223747026,31472.9148548205,49791.9005498634,31.1876208568668,1472.39794664709,1024.48510052246,31,"2024-02-09 10:31:38","3"
"1422",4.05,4.03349271960921,6.60156231821046,31477.7932100474,49804.1724853399,31.1954667246231,1472.40127550911,1024.4930314338,31,"2024-02-09 10:31:38","3"
"1522",4.35,4.33226045586287,6.60089756207949,31480.7493750416,49809.8975087624,31.1991757470898,1472.40820371701,1024.49742379355,31,"2024-02-09 10:31:38","3"
"1622",4.65,4.63102499841311,6.60282859313767,31501.8783931523,49840.2829675706,31.2204457070014,1472.44739597981,1024.51532444952,31,"2024-02-09 10:31:38","3"
"1722",4.95,4.9297831444346,6.60606835717694,31534.0789872565,49886.114639273,31.2526622279944,1472.50547669105,1024.54168388815,31,"2024-02-09 10:31:38","3"
"1822",5.25,5.22853672309297,6.60795119727968,31540.6434886429,49893.5272517085,31.2580017205045,1472.52450556419,1024.54704001145,31,"2024-02-09 10:31:38","3"
"1922",5.55,5.52728707349014,6.61021369325432,31561.2612039771,49922.5685568718,31.2784059331976,1472.56391788387,1024.56421602782,31,"2024-02-09 10:31:38","3"
"2022",5.85,5.82603367271398,6.61145616433952,31571.3515836727,49936.5663820446,31.2881966716714,1472.58599866354,1024.5731591081,31,"2024-02-09 10:31:38","3"
"2122",6.15,6.12477885950825,6.61230233856461,31572.0165065657,49936.2814015134,31.2880124458669,1472.59401049799,1024.57429387615,31,"2024-02-09 10:31:38","3"
"2222",6.45,6.42352297556888,6.61135800844398,31577.2517417672,49946.0537780951,31.2944785582555,1472.60329376525,1024.58089333968,31,"2024-02-09 10:31:38","3"
"2322",6.75,6.72226596002485,6.60920715330562,31575.4628906108,49946.6227315807,31.2943449055216,1472.59954191624,1024.58244565373,31,"2024-02-09 10:31:38","3"
"2422",7.05,7.02100848086089,6.60728812449989,31574.4397934576,49948.0367772887,31.2948390313206,1472.59749157607,1024.58446328156,31,"2024-02-09 10:31:38","3"
"2522",7.35,7.31975028553391,6.60656714477636,31576.056944197,49951.7343967797,31.297133070459,1472.60242586218,1024.58774788527,31,"2024-02-09 10:31:38","3"
"2622",7.65,7.61849179797084,6.60674034821121,31573.7191320997,49947.7623827265,31.2942707553981,1472.60442459395,1024.58685766242,31,"2024-02-09 10:31:38","3"
"2722",7.95,7.9172329966314,6.60552172286079,31575.019595029,49951.7455713922,31.2966727789477,1472.6075301878,1024.59029003333,31,"2024-02-09 10:31:38","3"
"2822",8.25,8.21597395072941,6.60428221052135,31570.7480650624,49946.9468326545,31.292981838598,1472.60291420797,1024.58892504118,31,"2024-02-09 10:31:38","3"
"2922",8.55,8.51471457506935,6.60357069969178,31573.2216796875,49951.9848242898,31.296206819429,1472.60905296702,1024.59294181665,31,"2024-02-09 10:31:38","3"
"3022",8.85,8.81345406550692,6.60418192942348,31577.1468351636,49957.2286124662,31.299813762588,1472.62089147802,1024.59709279775,31,"2024-02-09 10:31:38","3"
"3122",9.15,9.1121934052332,6.60426615706977,31572.5960830708,49949.8958877235,31.29460522894,1472.61959739827,1024.59436544726,31,"2024-02-09 10:31:38","3"
"3222",9.45,9.41093296348576,6.60412160972075,31572.8497543114,49950.5256690954,31.2948762645622,1472.62427046934,1024.59598366111,31,"2024-02-09 10:31:38","3"
"3322",9.75,9.70967214794902,6.60401069209116,31572.8093645573,49950.6370760378,31.294793965046,1472.62863329068,1024.59731927726,31,"2024-02-09 10:31:38","3"
"3422",10.05,10.0084103682265,6.60267779126068,31576.5848095144,49958.7171347969,31.3000157120302,1472.63482308672,1024.60298734054,31,"2024-02-09 10:31:38","3"
"3522",10.35,10.307147840013,6.6029353433469,31575.1934892626,49956.1087383452,31.2981142620313,1472.6383594636,1024.60284340058,31,"2024-02-09 10:31:38","3"
"3622",10.65,10.6058856506084,6.60267738103087,31571.3917736489,49950.5016505331,31.2940404550385,1472.63713735032,1024.6010531032,31,"2024-02-09 10:31:38","3"
"3722",10.95,10.9046231216279,6.60282174458584,31575.2743311837,49956.4162124118,31.2980279198067,1472.64761055839,1024.60556258311,31,"2024-02-09 10:31:38","3"
"3822",11.25,11.2033602215412,6.60268115997314,31571.837890625,49951.2014990247,31.2942474281125,1472.64721950914,1024.60398855944,31,"2024-02-09 10:31:38","3"
"3922",11.55,11.5020970719026,6.60317146244148,31575.0946901714,49955.5791856153,31.2972318864911,1472.65780066018,1024.60766424758,31,"2024-02-09 10:31:38","3"
"4022",11.85,11.8008332360335,6.60235202485014,31574.4592413949,49955.8691336751,31.2971451758836,1472.65936143947,1024.6090856613,31,"2024-02-09 10:31:38","3"
"4122",12.15,12.0995688960791,6.60228881991481,31575.727757558,49957.9760464373,31.298455067164,1472.66565828993,1024.61151192875,31,"2024-02-09 10:31:38","3"
"4222",12.45,12.3983038764626,6.60234936452588,31577.3484999037,49960.4446107253,31.3000381022761,1472.67278611124,1024.61413775333,31,"2024-02-09 10:31:38","3"
"4322",12.75,12.6970389025781,6.60345554351807,31574.0048828125,49953.4059484967,31.2952186473947,1472.67601354757,1024.61158805796,31,"2024-02-09 10:31:38","3"
"4422",13.05,12.9957747632273,6.60355160359258,31569.3985929272,49945.9664991236,31.2899386588014,1472.67467651377,1024.60880296833,31,"2024-02-09 10:31:38","3"
"4522",13.35,13.2945101000392,6.6026463974279,31574.866913216,49956.0488006882,31.2966256926335,1472.68439195093,1024.61557125616,31,"2024-02-09 10:31:38","3"
"4622",13.65,13.5932443226093,6.60208330761152,31574.3015922618,49956.0444875116,31.2963813470494,1472.68676697306,1024.61683614479,31,"2024-02-09 10:31:38","3"
"4722",13.95,13.8919784566108,6.60283367468826,31573.2502031887,49953.1949068175,31.2944020243955,1472.69215112116,1024.61656864751,31,"2024-02-09 10:31:38","3"
"4822",14.25,14.1907119039821,6.60255921252065,31577.7154863379,49960.6934900183,31.2994118358119,1472.70225342523,1024.62193610384,31,"2024-02-09 10:31:38","3"
"4921",14.55,14.4894447398378,6.60271525382996,31575.4853515625,49956.9184134199,31.2966832834777,1472.70435222671,1024.62115333176,31,"2024-02-09 10:31:38","3"
"5021",14.85,14.788177033184,6.60191527377984,31578.8877518761,49963.5662558674,31.3010081250967,1472.71152143436,1024.62604746166,31,"2024-02-09 10:31:38","3"
"5121",15.15,15.0869093510472,6.60216408926626,31572.2471795234,49952.6663590849,31.2933566816729,1472.70781374707,1024.62137498309,31,"2024-02-09 10:31:38","3"
"5221",15.45,15.3856418424183,6.60104082496264,31574.1500721941,49957.4527419564,31.2963323508158,1472.71201509802,1024.62524706064,31,"2024-02-09 10:31:38","3"
"5320",15.75,15.6843739112966,6.60120187324862,31572.1548509649,49954.0412696956,31.2938569045793,1472.71445103011,1024.62466303756,31,"2024-02-09 10:31:38","3"
"5420",16.05,15.983105992366,6.60067624921684,31571.1927255424,49953.3498532722,31.2931429878256,1472.71638513815,1024.62555326531,31,"2024-02-09 10:31:38","3"
"5520",16.35,16.2818375838056,6.60077823332744,31573.1233643637,49956.2433735657,31.2950280735278,1472.72405562472,1024.6284116628,31,"2024-02-09 10:31:38","3"
"5620",16.65,16.5805684096952,6.60043883323669,31574.5341796875,49959.0121933339,31.2967468024699,1472.72977519945,1024.6311946812,31,"2024-02-09 10:31:38","3"
"5720",16.95,16.8792982901837,6.60046005249023,31577.8134765625,49964.1673319152,31.3001852506214,1472.73907474545,1024.63528688109,31,"2024-02-09 10:31:38","3"
"5819",17.25,17.1780282022393,6.60112276718699,31572.4506506107,49954.6343388058,31.2935566773047,1472.73828333885,1024.63136796621,31,"2024-02-09 10:31:38","3"
"5919",17.55,17.4767583753882,6.60267567634583,31575.4091796875,49956.8604618521,31.29524171745,1472.75143043529,1024.63388562475,31,"2024-02-09 10:31:38","3"
"6019",17.85,17.7754881239137,6.60376324564645,31575.9065057654,49955.9281284565,31.2946527929479,1472.75988920724,1024.63467069044,31,"2024-02-09 10:31:38","3"
